Country Name,Country Code,Indicator Name,Indicator Code,Year,Value
Mauricio,MUS,Migración neta,SM.POP.NETM,2015,-2747.0
Mauricio,MUS,Migración neta,SM.POP.NETM,2016,-2558.0
Mauricio,MUS,Migración neta,SM.POP.NETM,2017,-2381.0
Mauricio,MUS,Migración neta,SM.POP.NETM,2018,-2209.0
Mauricio,MUS,Migración neta,SM.POP.NETM,2019,-1034.0
Mauricio,MUS,Migración neta,SM.POP.NETM,2020,-478.0
Mauricio,MUS,Migración neta,SM.POP.NETM,2021,-478.0
Mauricio,MUS,Migración neta,SM.POP.NETM,2022,0.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1960,-322.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1961,-336.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1962,-347.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1963,-369.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1964,-397.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1965,-438.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1966,-477.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1967,-521.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1968,-575.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1969,-698.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1970,-864.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1971,-1019.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1972,-1148.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1973,-1209.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1974,-1325.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1975,-1477.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1976,-1655.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1977,-2998.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1978,-2998.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1979,-2997.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1980,-2997.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1981,-2998.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1982,-2998.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1983,-2998.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1984,-2998.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1985,-2998.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1986,-2998.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1987,-2997.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1988,-2997.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1989,-17967.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1990,-3002.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1991,-2998.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1992,34504.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1993,6215.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1994,5305.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1995,-22996.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1996,-28880.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1997,-8191.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1998,-8513.0
Mauritania,MRT,Migración neta,SM.POP.NETM,1999,-2998.0
Mauritania,MRT,Migración neta,SM.POP.NETM,2000,-2997.0
Mauritania,MRT,Migración neta,SM.POP.NETM,2001,-21099.0
Mauritania,MRT,Migración neta,SM.POP.NETM,2002,-18933.0
Mauritania,MRT,Migración neta,SM.POP.NETM,2003,-19137.0
Mauritania,MRT,Migración neta,SM.POP.NETM,2004,-19075.0
Mauritania,MRT,Migración neta,SM.POP.NETM,2005,-18723.0
Mauritania,MRT,Migración neta,SM.POP.NETM,2006,-18058.0
Mauritania,MRT,Migración neta,SM.POP.NETM,2007,-17078.0
Mauritania,MRT,Migración neta,SM.POP.NETM,2008,-8361.0
Mauritania,MRT,Migración neta,SM.POP.NETM,2009,-2553.0
Mauritania,MRT,Migración neta,SM.POP.NETM,2010,3637.0
Mauritania,MRT,Migración neta,SM.POP.NETM,2011,9340.0
Mauritania,MRT,Migración neta,SM.POP.NETM,2012,14070.0
Mauritania,MRT,Migración neta,SM.POP.NETM,2013,-2987.0
Mauritania,MRT,Migración neta,SM.POP.NETM,2014,-2984.0
Mauritania,MRT,Migración neta,SM.POP.NETM,2015,-3018.0
Mauritania,MRT,Migración neta,SM.POP.NETM,2016,-3009.0
Mauritania,MRT,Migración neta,SM.POP.NETM,2017,-3001.0
Mauritania,MRT,Migración neta,SM.POP.NETM,2018,-2987.0
Mauritania,MRT,Migración neta,SM.POP.NETM,2019,-3018.0
Mauritania,MRT,Migración neta,SM.POP.NETM,2020,-1494.0
Mauritania,MRT,Migración neta,SM.POP.NETM,2021,-1494.0
Mauritania,MRT,Migración neta,SM.POP.NETM,2022,3000.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1960,193.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1961,193.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1962,193.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1963,-88.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1964,-88.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1965,-88.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1966,-88.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1967,-192.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1968,-192.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1969,-192.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1970,-192.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1971,-485.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1972,-485.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1973,-485.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1974,-485.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1975,-753.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1976,-753.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1977,-753.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1978,-291.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1979,-291.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1980,-291.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1981,-291.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1982,-291.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1983,-291.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1984,-291.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1985,-291.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1986,-291.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1987,-291.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1988,-995.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1989,-995.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1990,-995.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1991,-995.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1992,235.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1993,284.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1994,-470.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1995,-2425.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1996,-2604.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1997,-2735.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1998,-2815.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,1999,-2995.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,2000,-2688.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,2001,-2733.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,2002,-2816.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,2003,-2974.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,2004,-3038.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,2005,-3055.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,2006,-3133.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,2007,-3123.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,2008,-3069.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,2009,-2971.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,2010,-1799.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,2011,-1719.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,2012,-1633.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,2013,-1561.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,2014,-1482.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,2015,-1415.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,2016,-1348.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,2017,-1283.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,2018,-1283.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,2019,-1283.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,2020,-635.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,2021,-635.0
Micronesia (Estados Federados de),FSM,Migración neta,SM.POP.NETM,2022,-600.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1960,375320.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1961,495034.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1962,589829.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1963,674624.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1964,544453.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1965,568003.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1966,642957.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1967,701844.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1968,684598.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1969,770053.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1970,1178023.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1971,1437486.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1972,1280540.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1973,1164213.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1974,1076070.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1975,785190.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1976,643083.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1977,1010231.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1978,975024.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1979,919940.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1980,1128482.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1981,342319.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1982,450401.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1983,625544.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1984,550699.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1985,651881.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1986,729896.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1987,886065.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1988,1120857.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1989,1395708.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1990,2211593.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1991,2059372.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1992,2308757.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1993,2252802.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1994,2342494.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1995,2117819.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1996,2290620.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1997,2304726.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1998,2250105.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,1999,2167106.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,2000,2489277.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,2001,2208429.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,2002,2831316.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,2003,2984161.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,2004,3198970.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,2005,2933263.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,2006,2995953.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,2007,3489965.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,2008,3119804.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,2009,2757278.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,2010,2900132.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,2011,3339540.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,2012,3463880.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,2013,3321193.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,2014,3672517.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,2015,3531505.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,2016,4167539.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,2017,3998196.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,2018,4044566.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,2019,4085765.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,2020,2540918.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,2021,2433502.0
Miembros OCDE,OED,Migración neta,SM.POP.NETM,2022,6095042.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1960,13410.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1961,12194.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1962,10889.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1963,3064.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1964,3822.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1965,4822.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1966,5117.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1967,4572.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1968,3087.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1969,1596.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1970,2151.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1971,2874.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1972,3589.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1973,4610.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1974,5246.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1975,5435.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1976,5249.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1977,3855.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1978,2706.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1979,-1800.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1980,-1493.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1981,-1561.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1982,-1894.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1983,-2113.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1984,-1822.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1985,-793.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1986,997.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1987,808.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1988,591.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1989,-9590.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1990,-11026.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1991,-10556.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1992,-9002.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1993,-7672.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1994,-8114.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1995,-8617.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1996,-8034.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1997,-8257.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1998,-8915.0
Mongolia,MNG,Migración neta,SM.POP.NETM,1999,-8519.0
Mongolia,MNG,Migración neta,SM.POP.NETM,2000,-10833.0
Mongolia,MNG,Migración neta,SM.POP.NETM,2001,-9448.0
Mongolia,MNG,Migración neta,SM.POP.NETM,2002,-8311.0
Mongolia,MNG,Migración neta,SM.POP.NETM,2003,-7755.0
Mongolia,MNG,Migración neta,SM.POP.NETM,2004,-8142.0
Mongolia,MNG,Migración neta,SM.POP.NETM,2005,-8663.0
Mongolia,MNG,Migración neta,SM.POP.NETM,2006,-10827.0
Mongolia,MNG,Migración neta,SM.POP.NETM,2007,-11805.0
Mongolia,MNG,Migración neta,SM.POP.NETM,2008,-11683.0
Mongolia,MNG,Migración neta,SM.POP.NETM,2009,-9646.0
Mongolia,MNG,Migración neta,SM.POP.NETM,2010,-8592.0
Mongolia,MNG,Migración neta,SM.POP.NETM,2011,-1248.0
Mongolia,MNG,Migración neta,SM.POP.NETM,2012,-2156.0
Mongolia,MNG,Migración neta,SM.POP.NETM,2013,-1527.0
Mongolia,MNG,Migración neta,SM.POP.NETM,2014,813.0
Mongolia,MNG,Migración neta,SM.POP.NETM,2015,3932.0
Mongolia,MNG,Migración neta,SM.POP.NETM,2016,7470.0
Mongolia,MNG,Migración neta,SM.POP.NETM,2017,10802.0
Mongolia,MNG,Migración neta,SM.POP.NETM,2018,11426.0
Mongolia,MNG,Migración neta,SM.POP.NETM,2019,10664.0
Mongolia,MNG,Migración neta,SM.POP.NETM,2020,0.0
Mongolia,MNG,Migración neta,SM.POP.NETM,2021,0.0
Mongolia,MNG,Migración neta,SM.POP.NETM,2022,-850.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1960,-2477.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1961,-2560.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1962,-2877.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1963,-3026.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1964,-2857.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1965,-2738.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1966,-2514.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1967,-2118.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1968,-1980.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1969,-1949.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1970,-2063.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1971,-1483.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1972,-1383.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1973,-1198.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1974,-1010.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1975,-784.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1976,-632.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1977,-393.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1978,-152.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1979,56.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1980,-111.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1981,-2664.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1982,-3591.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1983,-3585.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1984,-3508.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1985,-3155.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1986,-3100.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1987,-3010.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1988,-2572.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1989,-2024.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1990,-1762.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1991,-1996.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1992,-2886.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1993,-2949.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1994,-2916.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1995,-3124.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1996,-3026.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1997,-3126.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1998,-3410.0
Montenegro,MNE,Migración neta,SM.POP.NETM,1999,-3797.0
Montenegro,MNE,Migración neta,SM.POP.NETM,2000,-4423.0
Montenegro,MNE,Migración neta,SM.POP.NETM,2001,-3408.0
Montenegro,MNE,Migración neta,SM.POP.NETM,2002,-3174.0
Montenegro,MNE,Migración neta,SM.POP.NETM,2003,-3253.0
Montenegro,MNE,Migración neta,SM.POP.NETM,2004,-1848.0
Montenegro,MNE,Migración neta,SM.POP.NETM,2005,-1986.0
Montenegro,MNE,Migración neta,SM.POP.NETM,2006,-2523.0
Montenegro,MNE,Migración neta,SM.POP.NETM,2007,-2903.0
Montenegro,MNE,Migración neta,SM.POP.NETM,2008,-3191.0
Montenegro,MNE,Migración neta,SM.POP.NETM,2009,-3268.0
Montenegro,MNE,Migración neta,SM.POP.NETM,2010,-2017.0
Montenegro,MNE,Migración neta,SM.POP.NETM,2011,0.0
Montenegro,MNE,Migración neta,SM.POP.NETM,2012,-634.0
Montenegro,MNE,Migración neta,SM.POP.NETM,2013,-993.0
Montenegro,MNE,Migración neta,SM.POP.NETM,2014,-1742.0
Montenegro,MNE,Migración neta,SM.POP.NETM,2015,-1943.0
Montenegro,MNE,Migración neta,SM.POP.NETM,2016,-2111.0
Montenegro,MNE,Migración neta,SM.POP.NETM,2017,-1980.0
Montenegro,MNE,Migración neta,SM.POP.NETM,2018,-2024.0
Montenegro,MNE,Migración neta,SM.POP.NETM,2019,-1636.0
Montenegro,MNE,Migración neta,SM.POP.NETM,2020,-1326.0
Montenegro,MNE,Migración neta,SM.POP.NETM,2021,-101.0
Montenegro,MNE,Migración neta,SM.POP.NETM,2022,-480.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1960,-44466.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1961,-31580.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1962,-29193.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1963,-28745.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1964,-26306.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1965,-20420.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1966,-23534.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1967,-19162.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1968,-19182.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1969,-15875.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1970,-5468.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1971,11749.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1972,39407.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1973,50018.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1974,55981.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1975,64299.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1976,64050.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1977,99519.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1978,104611.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1979,89893.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1980,-122726.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1981,-18371.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1982,-34299.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1983,-29916.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1984,-23223.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1985,-39678.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1986,-106376.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1987,-423368.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1988,-259989.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1989,-170957.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1990,-97330.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1991,-95107.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1992,-110878.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1993,158569.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1994,502417.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1995,72493.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1996,66949.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1997,-55158.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1998,-54854.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,1999,-62292.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,2000,-58468.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,2001,-51429.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,2002,-44909.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,2003,-48338.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,2004,-40129.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,2005,-52323.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,2006,-48812.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,2007,-44273.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,2008,-62180.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,2009,-60999.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,2010,-29343.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,2011,-8820.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,2012,10389.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,2013,22477.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,2014,31611.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,2015,30414.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,2016,77168.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,2017,14804.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,2018,-12765.0
Mozambique,MOZ,Migración neta,SM.POP.NETM,2019,-17639.0
